timestamp,cbt
2025-01-01 00:00:00,36.595001713751174
2025-01-01 00:01:00,36.58236244797755
2025-01-01 00:02:00,36.35837430438682
2025-01-01 00:03:00,36.375842732968664
2025-01-01 00:04:00,36.44659685989047
2025-01-01 00:05:00,36.555443669118596
2025-01-01 00:06:00,36.4414194101962
2025-01-01 00:07:00,36.41800271354502
2025-01-01 00:08:00,36.52141546512719
2025-01-01 00:09:00,36.50960637276529
2025-01-01 00:10:00,36.40169743936345
2025-01-01 00:11:00,36.49986814746747
2025-01-01 00:12:00,36.351107254750694
2025-01-01 00:13:00,36.467374904695184
2025-01-01 00:14:00,36.30676054924177
2025-01-01 00:15:00,36.54337799658699
2025-01-01 00:16:00,36.22471271221906
2025-01-01 00:17:00,36.40679982676044
2025-01-01 00:18:00,36.41082415839534
2025-01-01 00:19:00,36.578516591650775
2025-01-01 00:20:00,36.46539150582669
2025-01-01 00:21:00,36.31810323522593
2025-01-01 00:22:00,36.47362308453078
2025-01-01 00:23:00,36.494713907331516
2025-01-01 00:24:00,36.529804064790795
2025-01-01 00:25:00,36.404944557950685
2025-01-01 00:26:00,36.39767993419012
2025-01-01 00:27:00,36.545226960699964
2025-01-01 00:28:00,36.446106846027554
2025-01-01 00:29:00,36.519398937083984
2025-01-01 00:30:00,36.597094666411444
2025-01-01 00:31:00,36.521214172714735
2025-01-01 00:32:00,36.394519012978435
2025-01-01 00:33:00,36.4921510433659
2025-01-01 00:34:00,36.4346971623126
2025-01-01 00:35:00,36.496874639368905
2025-01-01 00:36:00,36.36305428450329
2025-01-01 00:37:00,36.58245192315195
2025-01-01 00:38:00,36.43022240072879
2025-01-01 00:39:00,36.48639720049142
2025-01-01 00:40:00,36.45784996529945
2025-01-01 00:41:00,36.56137977592787
2025-01-01 00:42:00,36.5485519285558
2025-01-01 00:43:00,36.572597514601775
2025-01-01 00:44:00,36.54229645655288
2025-01-01 00:45:00,36.554857186740804
2025-01-01 00:46:00,36.44299466512536
2025-01-01 00:47:00,36.70546924405574
2025-01-01 00:48:00,36.53036534661389
2025-01-01 00:49:00,36.415888679592754
2025-01-01 00:50:00,36.56255279952394
2025-01-01 00:51:00,36.44667486785495
2025-01-01 00:52:00,36.38130226006066
2025-01-01 00:53:00,36.44868286144598
2025-01-01 00:54:00,36.42951020142146
2025-01-01 00:55:00,36.441451488108136
2025-01-01 00:56:00,36.57038070655952
2025-01-01 00:57:00,36.61084270449442
2025-01-01 00:58:00,36.38604031881301
2025-01-01 00:59:00,36.58542470568187
2025-01-01 01:00:00,36.44473003797869
2025-01-01 01:01:00,36.43375384620719
2025-01-01 01:02:00,36.665573365446114
2025-01-01 01:03:00,36.51113810704889
2025-01-01 01:04:00,36.591047248203004
2025-01-01 01:05:00,36.478022325920506
2025-01-01 01:06:00,36.49559792934711
2025-01-01 01:07:00,36.42436714554452
2025-01-01 01:08:00,36.47233355771095
2025-01-01 01:09:00,36.41832700553611
2025-01-01 01:10:00,36.413491174729344
2025-01-01 01:11:00,36.47456227421788
2025-01-01 01:12:00,36.52154476512074
2025-01-01 01:13:00,36.465902487896635
2025-01-01 01:14:00,36.670365634557406
2025-01-01 01:15:00,36.44793850925751
2025-01-01 01:16:00,36.480861358064395
2025-01-01 01:17:00,36.632424200065444
2025-01-01 01:18:00,36.5260342923826
2025-01-01 01:19:00,36.581830326999764
2025-01-01 01:20:00,36.5780572797297
2025-01-01 01:21:00,36.371696636305224
2025-01-01 01:22:00,36.493928225322584
2025-01-01 01:23:00,36.556044012104536
2025-01-01 01:24:00,36.4771856833884
2025-01-01 01:25:00,36.38888113295005
2025-01-01 01:26:00,36.361772490289795
2025-01-01 01:27:00,36.54400380905414
2025-01-01 01:28:00,36.42510902336405
2025-01-01 01:29:00,36.49700137681764
2025-01-01 01:30:00,36.63081613322205
2025-01-01 01:31:00,36.761659967682895
2025-01-01 01:32:00,36.41918504257736
2025-01-01 01:33:00,36.54619285802953
2025-01-01 01:34:00,36.66647142667762
2025-01-01 01:35:00,36.39847626184907
2025-01-01 01:36:00,36.57117820616181
2025-01-01 01:37:00,36.579606380035116
2025-01-01 01:38:00,36.43779105599566
2025-01-01 01:39:00,36.46790185596005
2025-01-01 01:40:00,36.593519139497
2025-01-01 01:41:00,36.423980809812434
2025-01-01 01:42:00,36.44998229491867
2025-01-01 01:43:00,36.453373937279935
2025-01-01 01:44:00,36.562433459242435
2025-01-01 01:45:00,36.493108499064824
2025-01-01 01:46:00,36.557845516517915
2025-01-01 01:47:00,36.44215660926214
2025-01-01 01:48:00,36.56920585349834
2025-01-01 01:49:00,36.40498059245245
2025-01-01 01:50:00,36.62300158874216
2025-01-01 01:51:00,36.561212808457995
2025-01-01 01:52:00,36.550573508311935
2025-01-01 01:53:00,36.66734946907732
2025-01-01 01:54:00,36.52472060395683
2025-01-01 01:55:00,36.47370911127726
2025-01-01 01:56:00,36.51236641879717
2025-01-01 01:57:00,36.651508574796786
2025-01-01 01:58:00,36.45998143435169
2025-01-01 01:59:00,36.59290917335634
2025-01-01 02:00:00,36.489659075240674
2025-01-01 02:01:00,36.42849452084893
2025-01-01 02:02:00,36.425944223795106
2025-01-01 02:03:00,36.6074153087658
2025-01-01 02:04:00,36.46226000509606
2025-01-01 02:05:00,36.48777720162823
2025-01-01 02:06:00,36.50475024300682
2025-01-01 02:07:00,36.60523164131635
2025-01-01 02:08:00,36.58973129665114
2025-01-01 02:09:00,36.51522679500035
2025-01-01 02:10:00,36.50700042762715
2025-01-01 02:11:00,36.46201769554179
2025-01-01 02:12:00,36.47971715163515
2025-01-01 02:13:00,36.40921700246617
2025-01-01 02:14:00,36.59717102725648
2025-01-01 02:15:00,36.38867221157051
2025-01-01 02:16:00,36.627914152625415
2025-01-01 02:17:00,36.56166821493578
2025-01-01 02:18:00,36.62746569231314
2025-01-01 02:19:00,36.68925967723021
2025-01-01 02:20:00,36.60296672780752
2025-01-01 02:21:00,36.580481220431
2025-01-01 02:22:00,36.43876582633098
2025-01-01 02:23:00,36.47679679345711
2025-01-01 02:24:00,36.43233487322941
2025-01-01 02:25:00,36.56676322109535
2025-01-01 02:26:00,36.52578025841477
2025-01-01 02:27:00,36.56584332375226
2025-01-01 02:28:00,36.555230448595765
2025-01-01 02:29:00,36.57518756900279
2025-01-01 02:30:00,36.29353146861741
2025-01-01 02:31:00,36.61345374296438
2025-01-01 02:32:00,36.4755418534581
2025-01-01 02:33:00,36.62221796804723
2025-01-01 02:34:00,36.599686664489596
2025-01-01 02:35:00,36.268052676098065
2025-01-01 02:36:00,36.423162745157036
2025-01-01 02:37:00,36.66077714685472
2025-01-01 02:38:00,36.574169149103994
2025-01-01 02:39:00,36.52933996945203
2025-01-01 02:40:00,36.492820273550656
2025-01-01 02:41:00,36.63095156661252
2025-01-01 02:42:00,36.624938091753954
2025-01-01 02:43:00,36.43776528563037
2025-01-01 02:44:00,36.53958676704163
2025-01-01 02:45:00,36.571228078453764
2025-01-01 02:46:00,36.63408669143069
2025-01-01 02:47:00,36.623363623050665
2025-01-01 02:48:00,36.529852986756815
2025-01-01 02:49:00,36.573094350927065
2025-01-01 02:50:00,36.58219275443365
2025-01-01 02:51:00,36.47389393790432
2025-01-01 02:52:00,36.63876616888391
2025-01-01 02:53:00,36.55379894519704
2025-01-01 02:54:00,36.56188242844062
2025-01-01 02:55:00,36.54526967715135
2025-01-01 02:56:00,36.58187395328912
2025-01-01 02:57:00,36.68016069464192
2025-01-01 02:58:00,36.594462452566844
2025-01-01 02:59:00,36.35176561099307
2025-01-01 03:00:00,36.62459351997487
2025-01-01 03:01:00,36.50473704426029
2025-01-01 03:02:00,36.44751930529668
2025-01-01 03:03:00,36.48936846935581
2025-01-01 03:04:00,36.665195717871676
2025-01-01 03:05:00,36.672015976746096
2025-01-01 03:06:00,36.58478001665729
2025-01-01 03:07:00,36.4819317360181
2025-01-01 03:08:00,36.553837518937755
2025-01-01 03:09:00,36.66386314437249
2025-01-01 03:10:00,36.60264704803555
2025-01-01 03:11:00,36.53631790459937
2025-01-01 03:12:00,36.716727887002065
2025-01-01 03:13:00,36.48118943106528
2025-01-01 03:14:00,36.558371004403575
2025-01-01 03:15:00,36.5755371973228
2025-01-01 03:16:00,36.436523466747225
2025-01-01 03:17:00,36.49486127718958
2025-01-01 03:18:00,36.54751199873036
2025-01-01 03:19:00,36.64254560910587
2025-01-01 03:20:00,36.60773805427364
2025-01-01 03:21:00,36.551498968067996
2025-01-01 03:22:00,36.5680529491698
2025-01-01 03:23:00,36.51629274281496
2025-01-01 03:24:00,36.506820001601184
2025-01-01 03:25:00,36.580921222787204
2025-01-01 03:26:00,36.464467425664395
2025-01-01 03:27:00,36.5253442963324
2025-01-01 03:28:00,36.53769552578555
2025-01-01 03:29:00,36.60045513603857
2025-01-01 03:30:00,36.55036245953677
2025-01-01 03:31:00,36.599537154013355
2025-01-01 03:32:00,36.6419517122219
2025-01-01 03:33:00,36.514337591354334
2025-01-01 03:34:00,36.52320729945057
2025-01-01 03:35:00,36.56064064024549
2025-01-01 03:36:00,36.739943140858344
2025-01-01 03:37:00,36.69694391526891
2025-01-01 03:38:00,36.488690299743595
2025-01-01 03:39:00,36.546832036512235
2025-01-01 03:40:00,36.50745830019904
2025-01-01 03:41:00,36.66731711590366
2025-01-01 03:42:00,36.603887635891454
2025-01-01 03:43:00,36.57825874957687
2025-01-01 03:44:00,36.47835478083593
2025-01-01 03:45:00,36.69339520748623
2025-01-01 03:46:00,36.480783196913244
2025-01-01 03:47:00,36.591443905875444
2025-01-01 03:48:00,36.69194258755071
2025-01-01 03:49:00,36.466419064174055
2025-01-01 03:50:00,36.566553120144455
2025-01-01 03:51:00,36.55262676927487
2025-01-01 03:52:00,36.63032193659232
2025-01-01 03:53:00,36.56839499962822
2025-01-01 03:54:00,36.57888537691996
2025-01-01 03:55:00,36.480798963928706
2025-01-01 03:56:00,36.700012936955815
2025-01-01 03:57:00,36.56043809757512
2025-01-01 03:58:00,36.49565824215213
2025-01-01 03:59:00,36.661592048034095
2025-01-01 04:00:00,36.56246410113512
2025-01-01 04:01:00,36.62081205547027
2025-01-01 04:02:00,36.56251959799868
2025-01-01 04:03:00,36.54080897713558
2025-01-01 04:04:00,36.599316128899595
2025-01-01 04:05:00,36.46388353986447
2025-01-01 04:06:00,36.58975750244864
2025-01-01 04:07:00,36.43873649293525
2025-01-01 04:08:00,36.67701732068835
2025-01-01 04:09:00,36.45827087453408
2025-01-01 04:10:00,36.57254994929354
2025-01-01 04:11:00,36.469042247787854
2025-01-01 04:12:00,36.64466807324597
2025-01-01 04:13:00,36.71117071704725
2025-01-01 04:14:00,36.62968962854655
2025-01-01 04:15:00,36.49111452425575
2025-01-01 04:16:00,36.540491950722156
2025-01-01 04:17:00,36.63630723159793
2025-01-01 04:18:00,36.62688094864112
2025-01-01 04:19:00,36.591707252844515
2025-01-01 04:20:00,36.648194002055874
2025-01-01 04:21:00,36.529732074740764
2025-01-01 04:22:00,36.661830415797475
2025-01-01 04:23:00,36.614008891460635
2025-01-01 04:24:00,36.54854220043194
2025-01-01 04:25:00,36.575367069257204
2025-01-01 04:26:00,36.4988581271044
2025-01-01 04:27:00,36.77157593886806
2025-01-01 04:28:00,36.54705201320008
2025-01-01 04:29:00,36.57590192228213
2025-01-01 04:30:00,36.525584299112616
2025-01-01 04:31:00,36.584338419294944
2025-01-01 04:32:00,36.56475998458454
2025-01-01 04:33:00,36.53032974367359
2025-01-01 04:34:00,36.64425111959853
2025-01-01 04:35:00,36.542825151979685
2025-01-01 04:36:00,36.596870094003584
2025-01-01 04:37:00,36.53877481978261
2025-01-01 04:38:00,36.51355543490943
2025-01-01 04:39:00,36.62199066323199
2025-01-01 04:40:00,36.65796393410674
2025-01-01 04:41:00,36.55859034136953
2025-01-01 04:42:00,36.69405428995904
2025-01-01 04:43:00,36.720712325368716
2025-01-01 04:44:00,36.589546330360115
2025-01-01 04:45:00,36.536242519806315
2025-01-01 04:46:00,36.67772750543303
2025-01-01 04:47:00,36.537283765795884
2025-01-01 04:48:00,36.7383036460512
2025-01-01 04:49:00,36.73407812932085
2025-01-01 04:50:00,36.77604808209473
2025-01-01 04:51:00,36.40294787127666
2025-01-01 04:52:00,36.550109352864105
2025-01-01 04:53:00,36.51322700955289
2025-01-01 04:54:00,36.665745846059906
2025-01-01 04:55:00,36.667313656859136
2025-01-01 04:56:00,36.77048176480991
2025-01-01 04:57:00,36.607896620909344
2025-01-01 04:58:00,36.514018900970505
2025-01-01 04:59:00,36.59601139289123
2025-01-01 05:00:00,36.51763040434438
2025-01-01 05:01:00,36.57495013122112
2025-01-01 05:02:00,36.55520678479152
2025-01-01 05:03:00,36.45438850095434
2025-01-01 05:04:00,36.52512874926773
2025-01-01 05:05:00,36.51632762872199
2025-01-01 05:06:00,36.496557674725274
2025-01-01 05:07:00,36.58825154910921
2025-01-01 05:08:00,36.54501203204608
2025-01-01 05:09:00,36.52647943882976
2025-01-01 05:10:00,36.74891701494523
2025-01-01 05:11:00,36.584575094166986
2025-01-01 05:12:00,36.729721369396266
2025-01-01 05:13:00,36.62403039663951
2025-01-01 05:14:00,36.80134341442881
2025-01-01 05:15:00,36.58288082385346
2025-01-01 05:16:00,36.57859690333278
2025-01-01 05:17:00,36.66417312541293
2025-01-01 05:18:00,36.55888060878225
2025-01-01 05:19:00,36.55610941767814
2025-01-01 05:20:00,36.604073804320066
2025-01-01 05:21:00,36.58186494108091
2025-01-01 05:22:00,36.718027000067266
2025-01-01 05:23:00,36.597489311314064
2025-01-01 05:24:00,36.79741719226692
2025-01-01 05:25:00,36.58459689682485
2025-01-01 05:26:00,36.43347781035087
2025-01-01 05:27:00,36.6473686656026
2025-01-01 05:28:00,36.57647891158519
2025-01-01 05:29:00,36.625852814782256
2025-01-01 05:30:00,36.46438566197704
2025-01-01 05:31:00,36.588227561199915
2025-01-01 05:32:00,36.435352940222884
2025-01-01 05:33:00,36.62176840992319
2025-01-01 05:34:00,36.68807099429394
2025-01-01 05:35:00,36.678150184574505
2025-01-01 05:36:00,36.60573527803944
2025-01-01 05:37:00,36.53693923828754
2025-01-01 05:38:00,36.60381645256894
2025-01-01 05:39:00,36.545868391730906
2025-01-01 05:40:00,36.52745889561021
2025-01-01 05:41:00,36.60912811290389
2025-01-01 05:42:00,36.71529244532192
2025-01-01 05:43:00,36.45901693531764
2025-01-01 05:44:00,36.525025270727625
2025-01-01 05:45:00,36.45587612481875
2025-01-01 05:46:00,36.671632641194705
2025-01-01 05:47:00,36.631288936040654
2025-01-01 05:48:00,36.59900817027538
2025-01-01 05:49:00,36.5611730603381
2025-01-01 05:50:00,36.596935214883125
2025-01-01 05:51:00,36.49039872801127
2025-01-01 05:52:00,36.47004024513957
2025-01-01 05:53:00,36.654886663464765
2025-01-01 05:54:00,36.75268432526871
2025-01-01 05:55:00,36.60991386416822
2025-01-01 05:56:00,36.524872958504965
2025-01-01 05:57:00,36.4525142473572
2025-01-01 05:58:00,36.5667663577174
2025-01-01 05:59:00,36.663480211239516
2025-01-01 06:00:00,36.60613878334413
2025-01-01 06:01:00,36.50009605964795
2025-01-01 06:02:00,36.58230486580275
2025-01-01 06:03:00,36.57881192493425
2025-01-01 06:04:00,36.53484918535464
2025-01-01 06:05:00,36.63837305703008
2025-01-01 06:06:00,36.67651076802768
2025-01-01 06:07:00,36.542354869268216
2025-01-01 06:08:00,36.77201271697609
2025-01-01 06:09:00,36.62772934596149
2025-01-01 06:10:00,36.65802605481368
2025-01-01 06:11:00,36.81562592139017
2025-01-01 06:12:00,36.61174285886889
2025-01-01 06:13:00,36.64841556400324
2025-01-01 06:14:00,36.49108991553828
2025-01-01 06:15:00,36.6247289020145
2025-01-01 06:16:00,36.70244204564069
2025-01-01 06:17:00,36.6158915640981
2025-01-01 06:18:00,36.463124413248956
2025-01-01 06:19:00,36.60622819361285
2025-01-01 06:20:00,36.51311592233242
2025-01-01 06:21:00,36.582950743143876
2025-01-01 06:22:00,36.636687625926136
2025-01-01 06:23:00,36.564568327942396
2025-01-01 06:24:00,36.55748201104361
2025-01-01 06:25:00,36.636214317012396
2025-01-01 06:26:00,36.73910627057541
2025-01-01 06:27:00,36.589921792070236
2025-01-01 06:28:00,36.47143346892812
2025-01-01 06:29:00,36.58392979946941
2025-01-01 06:30:00,36.57500140192882
2025-01-01 06:31:00,36.5854352802737
2025-01-01 06:32:00,36.59244951569911
2025-01-01 06:33:00,36.419582149429125
2025-01-01 06:34:00,36.69924496795779
2025-01-01 06:35:00,36.55546009746715
2025-01-01 06:36:00,36.44490099973155
2025-01-01 06:37:00,36.74967339615265
